"Date","Price","Open","High","Low","Vol.","Change %"
"08/27/2020","20.1433","19.9663","20.2020","19.9121","","0.94%"
"08/26/2020","19.9555","19.9373","20.0756","19.7794","","0.15%"
"08/25/2020","19.9251","19.9858","20.0268","19.7682","","-0.21%"
"08/24/2020","19.9667","20.2593","20.2593","19.9575","","-1.27%"
"08/21/2020","20.2228","20.4832","20.5089","20.1309","","-1.23%"
"08/20/2020","20.4755","20.4505","20.5497","20.3545","","0.18%"
"08/19/2020","20.4378","20.6688","20.7164","20.3591","","-1.08%"
"08/18/2020","20.6607","20.7815","20.8573","20.6268","","-0.59%"
"08/17/2020","20.7838","20.5866","20.8260","20.5377","","1.02%"
"08/14/2020","20.5736","20.5919","20.6684","20.4957","","-0.02%"
"08/13/2020","20.5778","20.5081","20.7171","20.5072","","0.06%"
"08/12/2020","20.5663","20.5279","20.6197","20.4101","","0.24%"
"08/11/2020","20.5173","20.7649","20.8178","20.4982","","-1.14%"
"08/10/2020","20.7534","20.7970","20.9342","20.7416","","-0.13%"
"08/07/2020","20.7807","20.6903","20.8943","20.6614","","0.45%"
"08/06/2020","20.6879","20.5406","20.9130","20.4802","","0.70%"
"08/05/2020","20.5442","20.5170","20.6332","20.3382","","0.21%"
"08/04/2020","20.5005","20.2272","20.5723","20.1587","","1.44%"
"08/03/2020","20.2090","20.0916","20.3417","20.0248","","0.61%"
"07/31/2020","20.0857","19.8587","20.2232","19.8230","","1.19%"
"07/30/2020","19.8497","19.4568","19.9634","19.4324","","1.74%"
"07/29/2020","19.5108","19.3614","19.5632","19.2663","","0.88%"
"07/28/2020","19.3400","19.3104","19.4665","19.2318","","0.27%"
"07/27/2020","19.2888","19.4321","19.4897","19.2601","","-0.47%"
"07/24/2020","19.3797","19.3262","19.4965","19.2310","","0.38%"
"07/23/2020","19.3067","19.0765","19.3831","19.0040","","1.34%"
"07/22/2020","19.0505","18.9168","19.0993","18.8944","","0.80%"
"07/21/2020","18.9000","19.0368","19.0537","18.8300","","-0.64%"
"07/20/2020","19.0223","19.0268","19.1780","18.9998","","-0.18%"
"07/17/2020","19.0572","19.1136","19.1337","19.0098","","-0.26%"
"07/16/2020","19.1061","18.9340","19.1157","18.9135","","1.00%"
"07/15/2020","18.9166","19.0814","19.1028","18.8648","","-0.78%"
"07/14/2020","19.0662","19.1171","19.1775","19.0362","","-0.22%"
"07/13/2020","19.1083","18.9538","19.1588","18.9147","","0.87%"
"07/10/2020","18.9428","18.9942","19.1598","18.9193","","-0.20%"
"07/09/2020","18.9817","19.1910","19.2784","18.9798","","-1.01%"
"07/08/2020","19.1757","19.3552","19.3955","19.1441","","-0.81%"
"07/07/2020","19.3332","19.2028","19.3791","19.1653","","0.74%"
"07/06/2020","19.1909","19.1276","19.3181","19.0726","","0.37%"
"07/03/2020","19.1209","19.0942","19.2115","19.0054","","0.23%"
"07/02/2020","19.0767","19.1847","19.2096","19.0231","","-0.52%"
"07/01/2020","19.1756","19.4614","19.5240","19.1564","","-1.43%"
"06/30/2020","19.4532","19.4219","19.5728","19.3845","","0.19%"
"06/29/2020","19.4168","19.4487","19.5208","19.3440","","0.47%"
"06/26/2020","19.3269","19.2381","19.4635","19.2133","","0.54%"
"06/25/2020","19.2229","19.5715","19.6985","19.1922","","-1.71%"
"06/24/2020","19.5566","19.5051","19.6528","19.4329","","0.37%"
"06/23/2020","19.4839","19.5114","19.6497","19.4218","","-0.06%"
"06/22/2020","19.4947","19.4368","19.5805","19.3589","","0.77%"
"06/19/2020","19.3454","19.5798","19.6097","19.3192","","-1.08%"
"06/18/2020","19.5560","19.3346","19.6494","19.2773","","1.23%"
"06/17/2020","19.3188","19.4384","19.4760","19.1907","","-0.47%"
"06/16/2020","19.4108","19.3762","19.4716","19.0888","","0.22%"
"06/15/2020","19.3674","19.1987","19.4883","19.1272","","0.86%"
"06/12/2020","19.2016","19.4072","19.5298","19.1398","","-0.97%"
"06/11/2020","19.3896","18.7723","19.4949","18.7514","","3.38%"
"06/10/2020","18.7563","18.8717","18.9275","18.5647","","-0.53%"
"06/09/2020","18.8562","18.8391","19.0135","18.8133","","0.18%"
"06/08/2020","18.8226","19.0219","19.0737","18.8302","","-1.13%"
"06/05/2020","19.0378","19.1714","19.1970","18.9421","","-0.61%"
"06/04/2020","19.1546","19.0175","19.2151","18.9442","","0.81%"
"06/03/2020","19.0001","19.1737","19.2495","18.9564","","-0.84%"
"06/02/2020","19.1602","19.3426","19.4517","19.1146","","-0.85%"
"06/01/2020","19.3236","19.4721","19.5758","19.3078","","-0.73%"
"05/29/2020","19.4664","19.3993","19.6433","19.3465","","0.45%"
"05/28/2020","19.3800","19.1325","19.4219","19.0627","","1.37%"
"05/27/2020","19.1188","19.1110","19.2311","19.0375","","0.14%"
"05/26/2020","19.0921","19.2349","19.2495","19.0154","","-0.67%"
"05/25/2020","19.2205","19.1919","19.3169","19.0882","","0.25%"
"05/22/2020","19.1726","19.2568","19.5048","19.1653","","-0.39%"
"05/21/2020","19.2477","19.6823","19.7897","19.2407","","-2.14%"
"05/20/2020","19.6696","20.0361","20.0905","19.6462","","-1.72%"
"05/19/2020","20.0136","20.0286","20.0641","19.8854","","-0.02%"
"05/18/2020","20.0167","20.1516","20.1516","19.8566","","-0.28%"
"05/15/2020","20.0725","19.9124","20.1423","19.8284","","0.85%"
"05/14/2020","19.9025","20.0126","20.2484","19.8950","","-0.48%"
"05/13/2020","19.9976","20.0175","20.1185","19.8657","","0.08%"
"05/12/2020","19.9807","19.9105","20.0389","19.7157","","0.44%"
"05/11/2020","19.8941","19.9200","19.9830","19.7355","","0.08%"
"05/08/2020","19.8773","20.1458","20.1740","19.8345","","-1.28%"
"05/07/2020","20.1358","20.2747","20.3384","19.9735","","-0.37%"
"05/06/2020","20.2109","20.0788","20.3512","19.8631","","0.75%"
"05/05/2020","20.0613","20.2683","20.2890","19.8472","","-0.88%"
"05/04/2020","20.2400","20.6110","20.7470","20.2197","","-1.93%"
"05/01/2020","20.6377","20.3023","20.7839","20.2132","","1.73%"
"04/30/2020","20.2859","19.7392","20.3566","19.5776","","2.91%"
"04/29/2020","19.7132","20.2010","20.2073","19.6880","","-2.31%"
"04/28/2020","20.1792","20.3440","20.4359","20.1497","","-0.70%"
"04/27/2020","20.3218","20.6140","20.6868","20.3111","","-1.25%"
"04/24/2020","20.5783","20.5963","20.6602","20.2976","","0.12%"
"04/23/2020","20.5531","20.5863","20.7015","20.4314","","-0.10%"
"04/22/2020","20.5737","20.6026","20.6884","20.3415","","-0.07%"
"04/21/2020","20.5872","20.4783","20.7255","20.3762","","0.61%"
"04/20/2020","20.4619","20.4894","20.5906","20.3153","","0.15%"
"04/17/2020","20.4322","20.4603","20.6064","20.2190","","-0.05%"
"04/16/2020","20.4429","20.4049","20.5658","20.1287","","0.29%"
"04/15/2020","20.3847","20.1134","20.4896","20.0691","","1.47%"
"04/14/2020","20.0893","19.7815","20.2432","19.6325","","1.63%"
"04/13/2020","19.7679","19.6761","19.8652","19.6608","","0.70%"
"04/10/2020","19.6308","19.6978","19.7648","19.6329","","-0.23%"
"04/09/2020","19.6759","19.7472","19.8386","19.4808","","-0.27%"
"04/08/2020","19.7292","19.9406","20.0196","19.7041","","-0.96%"
"04/07/2020","19.9206","20.1486","20.2623","19.7114","","-1.14%"
"04/06/2020","20.1507","20.5844","20.9312","20.0117","","-2.05%"
"04/03/2020","20.5719","20.0520","20.6553","20.0217","","2.68%"
"04/02/2020","20.0347","19.9888","20.2794","19.8020","","0.17%"
"04/01/2020","20.0005","19.6961","20.0256","19.5152","","1.65%"
"03/31/2020","19.6760","19.8119","19.8522","19.4143","","-0.63%"
"03/30/2020","19.8008","19.6336","20.1241","19.6248","","0.85%"
"03/27/2020","19.6343","19.1089","19.6811","19.0869","","2.84%"
"03/26/2020","19.0917","18.8666","19.2747","18.7867","","1.31%"
"03/25/2020","18.8442","18.8977","19.0458","18.6551","","-0.19%"
"03/24/2020","18.8807","19.1219","19.2928","18.7869","","-1.17%"
"03/23/2020","19.1051","18.7609","19.1994","18.7509","","1.52%"
"03/20/2020","18.8194","18.6763","18.8689","18.4529","","0.87%"
"03/19/2020","18.6567","18.6605","19.1313","18.5053","","0.06%"
"03/18/2020","18.6462","18.2748","18.9369","18.1775","","2.21%"
"03/17/2020","18.2424","18.6800","18.7008","18.1056","","-2.26%"
"03/16/2020","18.6635","18.0056","18.8001","17.9466","","3.59%"
"03/13/2020","18.0168","18.4973","18.6310","17.8283","","-2.51%"
"03/12/2020","18.4805","18.2687","18.6434","17.9233","","1.22%"
"03/11/2020","18.2570","17.9858","18.3906","17.9645","","1.62%"
"03/10/2020","17.9664","18.4206","18.4681","17.8663","","-2.40%"
"03/09/2020","18.4079","17.6971","19.4258","17.6847","","4.16%"
"03/06/2020","17.6721","17.5691","17.8699","17.4405","","0.67%"
"03/05/2020","17.5540","16.9980","17.5795","16.9680","","3.37%"
"03/04/2020","16.9810","17.2225","17.2524","16.9482","","-1.30%"
"03/03/2020","17.2042","17.1301","17.3960","17.0149","","0.52%"
"03/02/2020","17.1156","17.2231","17.5595","17.1167","","-0.88%"
"02/28/2020","17.2672","17.0340","17.4256","17.0040","","1.42%"
"02/27/2020","17.0249","16.6691","17.0509","16.6082","","2.28%"
"02/26/2020","16.6455","16.5592","16.7182","16.3850","","0.61%"
"02/25/2020","16.5439","16.4440","16.6245","16.3267","","0.71%"
"02/24/2020","16.4274","16.2316","16.4806","16.2316","","1.04%"
"02/21/2020","16.2577","16.3186","16.4144","16.2180","","-0.26%"
"02/20/2020","16.2995","16.1915","16.3951","16.1836","","0.76%"
"02/19/2020","16.1768","16.1885","16.2386","16.1134","","-0.08%"
"02/18/2020","16.1898","16.2456","16.3441","16.1719","","-0.23%"
"02/17/2020","16.2274","16.1156","16.2869","16.0873","","0.58%"
"02/14/2020","16.1331","16.2111","16.2262","16.0743","","-0.41%"
"02/13/2020","16.1993","16.1533","16.2845","16.0863","","0.35%"
"02/12/2020","16.1426","16.1789","16.2218","16.0794","","-0.11%"
"02/11/2020","16.1596","16.3431","16.3682","16.1322","","-1.07%"
"02/10/2020","16.3342","16.5198","16.5296","16.2973","","-0.87%"
"02/07/2020","16.4773","16.3764","16.5925","16.3307","","0.70%"
"02/06/2020","16.3632","16.2239","16.4191","16.1726","","0.74%"
"02/05/2020","16.2432","16.3276","16.3880","16.1602","","-0.47%"
"02/04/2020","16.3199","16.4650","16.5137","16.2450","","-0.73%"
"02/03/2020","16.4401","16.6395","16.6663","16.3881","","-1.17%"
"01/31/2020","16.6348","16.2887","16.6936","16.2482","","2.18%"
"01/30/2020","16.2792","16.0935","16.3902","16.0779","","1.08%"
"01/29/2020","16.1047","16.0390","16.1191","15.9913","","0.47%"
"01/28/2020","16.0290","16.0987","16.2041","16.0124","","-0.36%"
"01/27/2020","16.0872","15.8632","16.1537","15.8625","","1.47%"
"01/24/2020","15.8539","15.9170","15.9526","15.7939","","-0.31%"
"01/23/2020","15.9031","15.8980","15.9636","15.8195","","0.10%"
"01/22/2020","15.8875","16.0699","16.0868","15.8565","","-1.08%"
"01/21/2020","16.0611","16.0986","16.1980","16.0241","","-0.06%"
"01/20/2020","16.0714","16.0356","16.1644","16.0130","","0.29%"
"01/17/2020","16.0243","16.0511","16.0788","15.9802","","-0.12%"
"01/16/2020","16.0433","16.0431","16.1325","15.9977","","0.07%"
"01/15/2020","16.0326","16.0338","16.0756","15.9763","","0.04%"
"01/14/2020","16.0261","16.0413","16.1571","15.9519","","-0.01%"
"01/13/2020","16.0282","15.9843","16.1070","15.8823","","0.39%"
"01/10/2020","15.9659","15.7782","15.9877","15.7402","","1.23%"
"01/09/2020","15.7720","15.7307","15.8391","15.6598","","0.38%"
"01/08/2020","15.7130","15.9606","16.1367","15.7067","","-1.50%"
"01/07/2020","15.9518","15.9100","16.0034","15.8091","","0.35%"
"01/06/2020","15.8960","15.9886","16.0452","15.8882","","-0.48%"
"01/03/2020","15.9730","15.7376","16.0056","15.7331","","1.54%"
"01/02/2020","15.7312","15.7074","15.7844","15.6069","","0.19%"
"01/01/2020","15.7012","15.6960","15.7228","15.6946","","0.09%"
"12/31/2019","15.6869","15.8089","15.8513","15.6682","","-0.72%"
"12/30/2019","15.8002","15.6814","15.8320","15.6351","","0.79%"
"12/27/2019","15.6758","15.6873","15.7332","15.5765","","0.04%"
"12/26/2019","15.6692","15.7054","15.7330","15.6716","","-0.16%"
"12/25/2019","15.6943","15.7055","15.7528","15.6816","","0.02%"
"12/24/2019","15.6907","15.7577","15.8043","15.6567","","-0.38%"
"12/23/2019","15.7507","15.7817","15.8261","15.7235","","-0.03%"
"12/20/2019","15.7549","15.8161","15.8680","15.6969","","-0.33%"
"12/19/2019","15.8070","15.9046","15.9905","15.8049","","-0.53%"
"12/18/2019","15.8907","16.0396","16.1138","15.8591","","-0.89%"
"12/17/2019","16.0329","16.0119","16.1175","15.9857","","0.19%"
"12/16/2019","16.0021","16.1509","16.1954","15.9788","","-0.85%"
"12/13/2019","16.1393","16.1348","16.2596","16.0504","","0.12%"
"12/12/2019","16.1198","16.3353","16.3886","16.1237","","-1.25%"
"12/11/2019","16.3246","16.4067","16.4382","16.2889","","-0.45%"
"12/10/2019","16.3983","16.2344","16.4919","16.1876","","1.10%"
"12/09/2019","16.2201","16.1694","16.2672","16.1321","","0.36%"
"12/06/2019","16.1620","16.2656","16.2934","16.1513","","-0.59%"
"12/05/2019","16.2587","16.1694","16.3155","16.1265","","0.65%"
"12/04/2019","16.1532","16.2244","16.2446","16.1140","","-0.35%"
"12/03/2019","16.2093","16.1127","16.2957","16.0868","","0.66%"
"12/02/2019","16.1026","16.1394","16.2141","16.0914","","-0.13%"
"11/29/2019","16.1243","16.1971","16.2645","16.0816","","-0.32%"
"11/28/2019","16.1753","16.2299","16.3046","16.1702","","-0.26%"
"11/27/2019","16.2168","16.3109","16.3395","16.1646","","-0.53%"
"11/26/2019","16.3026","16.2752","16.3662","16.2316","","0.20%"
"11/25/2019","16.2693","16.1796","16.2878","16.1518","","0.36%"
"11/22/2019","16.2106","16.2416","16.2939","16.1372","","-0.12%"
"11/21/2019","16.2303","16.3642","16.3995","16.2120","","-0.79%"
"11/20/2019","16.3593","16.3542","16.4610","16.3113","","0.06%"
"11/19/2019","16.3487","16.4009","16.4361","16.2866","","-0.26%"
"11/18/2019","16.3921","16.2457","16.4210","16.2313","","0.91%"
"11/15/2019","16.2437","16.3368","16.3566","16.1975","","-0.50%"
"11/14/2019","16.3261","16.4125","16.4793","16.2451","","-0.49%"
"11/13/2019","16.4073","16.4505","16.5314","16.3806","","-0.20%"
"11/12/2019","16.4402","16.4620","16.4703","16.3065","","0.16%"
"11/11/2019","16.4142","16.3778","16.5039","16.3307","","0.31%"
"11/08/2019","16.3629","16.2929","16.4234","16.2276","","0.50%"
"11/07/2019","16.2809","16.3922","16.4292","16.1867","","-0.60%"
"11/06/2019","16.3791","16.3365","16.4856","16.3079","","0.31%"
"11/05/2019","16.3277","16.4825","16.5004","16.3179","","-0.87%"
"11/04/2019","16.4703","16.7828","16.7873","16.4182","","-1.83%"
"11/01/2019","16.7774","16.8401","16.9006","16.7351","","-0.30%"
"10/31/2019","16.8287","16.7232","16.9664","16.6615","","0.69%"
"10/30/2019","16.7131","16.2533","16.7819","16.2214","","2.88%"
"10/29/2019","16.2450","16.1644","16.3132","16.0984","","0.58%"
"10/28/2019","16.1517","16.2162","16.2493","16.1043","","-0.31%"
"10/25/2019","16.2020","16.3243","16.3419","16.1427","","-0.72%"
"10/24/2019","16.3201","16.3008","16.3402","16.2319","","0.18%"
"10/23/2019","16.2912","16.2259","16.3566","16.2129","","0.45%"
"10/22/2019","16.2182","16.4508","16.4849","16.2143","","-1.37%"
"10/21/2019","16.4442","16.4811","16.5607","16.4364","","-0.39%"
"10/18/2019","16.5083","16.5044","16.5420","16.4032","","0.14%"
"10/17/2019","16.4849","16.5454","16.5720","16.4102","","-0.30%"
"10/16/2019","16.5342","16.4272","16.6183","16.3965","","0.72%"
"10/15/2019","16.4158","16.3505","16.4388","16.2755","","0.44%"
"10/14/2019","16.3443","16.3512","16.3878","16.2433","","0.03%"
"10/11/2019","16.3398","16.5642","16.5709","16.2282","","-1.30%"
"10/10/2019","16.5557","16.6483","16.7523","16.5306","","-0.50%"
"10/09/2019","16.6383","16.7522","16.7738","16.6098","","-0.61%"
"10/08/2019","16.7401","16.6562","16.8265","16.5660","","0.57%"
"10/07/2019","16.6449","16.5436","16.6871","16.4905","","0.83%"
"10/04/2019","16.5079","16.6099","16.6762","16.4862","","-0.52%"
"10/03/2019","16.5942","16.7578","16.7748","16.5777","","-0.93%"
"10/02/2019","16.7495","16.7641","16.8280","16.6392","","0.01%"
"10/01/2019","16.7471","16.5032","16.8055","16.4722","","1.55%"
"09/30/2019","16.4919","16.5795","16.6379","16.4953","","-0.49%"
"09/27/2019","16.5725","16.4041","16.6524","16.3882","","1.06%"
"09/26/2019","16.3986","16.3985","16.5072","16.3375","","0.08%"
"09/25/2019","16.3863","16.3808","16.5386","16.3438","","0.09%"
"09/24/2019","16.3723","16.3836","16.4645","16.3114","","0.01%"
"09/23/2019","16.3709","16.4445","16.4708","16.3049","","-0.40%"
"09/20/2019","16.4366","16.3559","16.5137","16.2814","","0.52%"
"09/19/2019","16.3523","16.2023","16.3904","16.1588","","0.99%"
"09/18/2019","16.1918","16.2878","16.2948","16.1254","","-0.54%"
"09/17/2019","16.2794","16.1283","16.3689","16.1166","","1.00%"
"09/16/2019","16.1189","16.1625","16.2866","16.0342","","-0.04%"
"09/13/2019","16.1254","16.1518","16.1998","16.0483","","-0.10%"
"09/12/2019","16.1413","16.1628","16.2181","15.9103","","-0.05%"
"09/11/2019","16.1489","16.1754","16.2430","16.1290","","-0.13%"
"09/10/2019","16.1692","16.3153","16.3324","16.1586","","-0.81%"
"09/09/2019","16.3007","16.3247","16.3484","16.1758","","-0.11%"
"09/06/2019","16.3180","16.4245","16.4552","16.2479","","-0.57%"
"09/05/2019","16.4111","16.3297","16.4618","16.2458","","0.55%"
"09/04/2019","16.3207","16.5679","16.6264","16.2623","","-1.43%"
"09/03/2019","16.5576","16.7300","16.7367","16.5104","","-0.92%"
"09/02/2019","16.7111","16.6861","16.7584","16.6127","","0.18%"
"08/30/2019","16.6813","16.9393","16.9762","16.6486","","-1.36%"
"08/29/2019","16.9112","17.0720","17.1719","16.8725","","-0.85%"
"08/28/2019","17.0554","16.9771","17.1092","16.9074","","0.50%"
"08/27/2019","16.9708","16.9763","17.0980","16.9067","","0.08%"
"08/26/2019","16.9579","16.9990","17.2403","16.8818","","-0.13%"
"08/23/2019","16.9794","16.8846","17.0586","16.7282","","0.56%"
"08/22/2019","16.8851","16.8227","16.9226","16.7789","","0.48%"
"08/21/2019","16.8039","17.0574","17.0705","16.8081","","-1.39%"
"08/20/2019","17.0408","17.1364","17.1579","16.9825","","-0.51%"
"08/19/2019","17.1288","16.9389","17.1954","16.8589","","0.99%"
"08/16/2019","16.9602","16.9711","17.0102","16.7887","","0.05%"
"08/15/2019","16.9513","17.1741","17.1998","16.8833","","-1.22%"
"08/14/2019","17.1600","16.9025","17.2131","16.8748","","1.59%"
"08/13/2019","16.8919","17.1564","17.2820","16.8633","","-1.41%"
"08/12/2019","17.1329","17.0958","17.3284","17.0531","","0.30%"
"08/09/2019","17.0820","16.8141","17.1660","16.7850","","1.74%"
"08/08/2019","16.7906","16.8734","17.0310","16.7582","","-0.37%"
"08/07/2019","16.8536","16.7179","17.0667","16.5739","","0.92%"
"08/06/2019","16.6996","16.7118","16.8528","16.5061","","-0.01%"
"08/05/2019","16.7020","16.4196","16.7682","16.3633","","1.74%"
"08/02/2019","16.4156","16.2553","16.4366","16.1450","","1.09%"
"08/01/2019","16.2391","15.8883","16.2901","15.8402","","2.29%"
"07/31/2019","15.8761","15.8486","15.9333","15.6819","","0.23%"
"07/30/2019","15.8400","15.7837","15.8766","15.7507","","0.39%"
"07/29/2019","15.7781","15.9068","15.9365","15.7575","","-0.76%"
"07/26/2019","15.8991","15.6957","15.9354","15.6704","","1.35%"
"07/25/2019","15.6880","15.4595","15.7478","15.4206","","1.52%"
"07/24/2019","15.4526","15.5344","15.5608","15.4322","","-0.45%"
"07/23/2019","15.5226","15.5434","15.6062","15.4630","","-0.04%"
"07/22/2019","15.5282","15.6309","15.6770","15.5094","","-0.69%"
"07/19/2019","15.6361","15.6069","15.6826","15.5450","","0.29%"
"07/18/2019","15.5911","15.7266","15.7746","15.5452","","-0.82%"
"07/17/2019","15.7196","15.6398","15.7357","15.6250","","0.62%"
"07/16/2019","15.6227","15.6607","15.6740","15.5425","","-0.14%"
"07/15/2019","15.6441","15.7597","15.7738","15.6092","","-0.68%"
"07/12/2019","15.7520","15.7207","15.8060","15.6500","","0.24%"
"07/11/2019","15.7137","15.7330","15.7605","15.6171","","-0.07%"
"07/10/2019","15.7253","15.8924","15.9630","15.7155","","-0.98%"
"07/09/2019","15.8817","15.9049","15.9781","15.8327","","-0.06%"
"07/08/2019","15.8916","15.9430","15.9862","15.8101","","-0.06%"
"07/05/2019","15.9012","15.8385","16.0236","15.8020","","0.46%"
"07/04/2019","15.8286","15.8495","15.9095","15.7519","","-0.05%"
"07/03/2019","15.8364","15.9118","15.9719","15.8364","","-0.41%"
"07/02/2019","15.9018","15.9524","16.0548","15.8922","","-0.25%"
"07/01/2019","15.9420","16.0105","16.0572","15.8997","","-0.35%"
"06/28/2019","15.9985","16.1087","16.1658","15.9976","","-0.64%"
